作品ID,作品名称,发布时间,链接,点赞,评论,分享
7676026512046320817,下午我给的第一层底部到达！966！ 第二层如果有（958-960）我个人会那一层！ 出仓随意，我再也不做费力不讨好的事了，望理解！ 我个人939-940底仓一直保留！最近不想发视频……版本过低，升级后可展示全部信息,2026-08-20 16:23:14 CST,https://www.iesdouyin.com/share/video/7676026512046320817/?region=US&mid=7605263184181627690&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=Fewo8GCXd6GLXDlm6IR8oLWebzUkl9nFeKgjPIjx_Fg-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4510,1483,104
7675962280337188345,有点累了….. 我在考虑上涨趋势中，我还要不要发这些……. 越往上博主越难做，如果开启当边的时候我就不发波段了，大家就可以靠自己了….. 有些路还是需要大家自己一步步的走……#七王……版本过低，升级后可展示全部信息,2026-08-20 12:13:59 CST,https://www.iesdouyin.com/share/video/7675962280337188345/?region=US&mid=7349906593394838309&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=zv2MYKwUPTqXasxl5dCcUapFPZ7Hi.WSUt2Rnb5O6fI-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6219,1383,244
7675895812488713030,我实在熬不住了，本来想一直盯着，给大家找机会，但是奈何太强了！我先睡一会！#七王爷,2026-08-20 07:56:03 CST,https://www.iesdouyin.com/share/video/7675895812488713030/?region=US&mid=0&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=omQ31DvYFWj7yaYuqEJV4GFoEBjO9kQEOXVUbRc9zL4-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4723,1423,93
7675820186306498425,市场远远比我们想象中残酷！有的时候DU错了行情，自己本金都不包，所以永远不要DK，永远不要碰ＧＧ！有的钱该你赚，有的钱不该你赚，我很多时候自豪的点是带大家安全上车，也安全下车了！#……版本过低，升级后可展示全部信息,2026-08-20 03:02:37 CST,https://www.iesdouyin.com/share/video/7675820186306498425/?region=US&mid=7675820031330421550&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=4DBaInb8Kx8nx0cV9jTHFrH.PA7fsIIq1JClQtpz00o-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8124,1325,435
7675813000934717625,美联储新闻整体偏空，我个人底仓939-940保留#美联储 #七王爷,2026-08-20 02:34:42 CST,https://www.iesdouyin.com/share/video/7675813000934717625/?region=US&mid=7675812832746769178&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=hAd7UZ2Ka0FGPelDjbKQ5ZXo7bJRiSLjKq7izySu.40-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6868,814,224
7675723485201290939,保留底仓939-940！你们最近真的很有财运👍#七王爷,2026-08-19 20:47:20 CST,https://www.iesdouyin.com/share/video/7675723485201290939/?region=US&mid=7675723436970674959&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=e8j5TODiGaxPfx8QCMO8VZGa_4D7R9_SZnRjDxCZsUk-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8234,5566,194
7675701743980935076,晚上美盘遇到940-949（加的仓位） 在4380-4400分批出货（949-954-955） 先把高位货出掉！再有利润的情况下！  保留939！#七王爷,2026-08-19 19:22:59 CST,https://www.iesdouyin.com/share/video/7675701743980935076/?region=US&mid=7675701717975239470&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=5cmo8UDEBKUGQjidHJv5TYkZkKjQizR5.ciRlva_AAw-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6156,1608,318
7675641300566634937,其实交易跟成长一样，如果这一次不着急了，长远看现阶段肯定是没错的，但是如果这次在高抛低吸上你上高了也不要紧，人吗？人教人教不会，事教人一教就会了，人是需要自我独立成长的，那接下来我……版本过低，升级后可展示全部信息,2026-08-19 15:28:25 CST,https://www.iesdouyin.com/share/video/7675641300566634937/?region=US&mid=7675641342148119334&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=yPb6D.ITZSVYlsDtlpfpDuPH2Pl2VMHNPHw8QWhqp1I-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8439,1490,264
7675621303756078074,学会出高，保留底仓，资金回笼，做到进可攻，退可守！#七王爷,2026-08-19 14:10:49 CST,https://www.iesdouyin.com/share/video/7675621303756078074/?region=US&mid=7675621319626869539&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=RW8x3yKHtRpux5SiuoKkoklERRzHYxODqX4fJaSryQE-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7042,1121,312
7675535509275813609,俺的第二层波段939-940已完成，漂亮！大家跟上了吗？#七王爷,2026-08-19 08:37:55 CST,https://www.iesdouyin.com/share/video/7675535509275813609/?region=US&mid=7675234244628581166&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=eu_GscS698Gvym6BmDYqXkgtBaxi5x2zGO3d3tXsJWU-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4612,1652,138
7675389958337514367,我可以安心睡了！ 波段记得分批进，分批出，不要梭哈，开始学会保留底仓了！#七王爷,2026-08-18 23:13:05 CST,https://www.iesdouyin.com/share/video/7675389958337514367/?region=US&mid=7675389924330769158&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=UqUJy.cGr4_gnPWPJ5iBi7grJBER4TubCpFhdRpCUw0-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7641,2181,264
7675329325272882345,记得最近陆陆续续拿到优秀仓位，分批进，对比哪个仓位更低，记得保留底仓！震荡上行就要保留底仓#七王爷,2026-08-18 19:17:47 CST,https://www.iesdouyin.com/share/video/7675329325272882345/?region=US&mid=7675329312958024474&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=3onwz10wLRPeP1VqZE6JgT4d4f4EGjMZgmnXF2TCBEo-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6612,1038,218
7675286809233098417,周四彻底要出方向了#七王爷,2026-08-18 16:32:48 CST,https://www.iesdouyin.com/share/video/7675286809233098417/?region=US&mid=7675286756417211178&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=R5bxgRxIsEFF_fo4MxfyMbaq6ouymYxPCuRqms7wR1w-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7166,749,381
7675245857092121018,爱动的是猎物，我坚定看回调#七王爷,2026-08-18 13:53:53 CST,https://www.iesdouyin.com/share/video/7675245857092121018/?region=US&mid=7675245820026915634&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=tFhTJzqhxl0LTnMvtSWfrc69bHADq6th7acRpbS2D_M-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7182,805,280
7675085227555198587,有没有像极了你？ 拉高不想跑，底部不敢进，有一点点拉涨就想追上去，亏损很对不会止损，每天看各种不同博主，被左右你的交易情绪，从来没有静下心来整理自己的舒适区交易逻辑！ 把“资金命运……版本过低，升级后可展示全部信息,2026-08-18 03:30:34 CST,https://www.iesdouyin.com/share/video/7675085227555198587/?region=US&mid=6846772772526360577&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=aOcGV0hZY9fN9j33l.tq2VMgZqw3vnYABEMOR38jCa4-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6246,1469,148
7674872009461341881,周二到周四有大行情#七王爷,2026-08-17 13:43:10 CST,https://www.iesdouyin.com/share/video/7674872009461341881/?region=US&mid=7674872001302956843&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=VIKVJLA7bCY9WuIWcf9.Apbn8xVAak9DeTTh76sKUwQ-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,9824,1794,421
7674801851812840362,漂亮，937-947我出货了！拉高不追！#七王爷,2026-08-17 09:10:56 CST,https://www.iesdouyin.com/share/video/7674801851812840362/?region=US&mid=7674801767854394175&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=JTrDCr1r2TzuVDg9nZIaigXuKay1_or24Y5UfGQiIWQ-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8199,1793,178
7674652534972094457,特别注意周二到周四的行情，起伏会比较大！#七王爷,2026-08-16 23:31:30 CST,https://www.iesdouyin.com/share/video/7674652534972094457/?region=US&mid=7674652557160942374&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=IFJ6LzBHNBx5juXtwRlfn1HDGPUwKiqSiuHWwncSH08-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,11601,1540,484
7673964501675165434,你爱我，我爱你，我们一起喝蜜雪冰城甜蜜蜜！#七王爷,2026-08-15 03:01:38 CST,https://www.iesdouyin.com/share/video/7673964501675165434/?region=US&mid=7673964132554525475&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=yZLkNwoR1deZ8P70SKc_8.9NwJGRj0g9JawfY3jmLOQ-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,9990,4028,214
7673871476403567275,你们相信光吗？#七王爷,2026-08-14 21:00:36 CST,https://www.iesdouyin.com/share/video/7673871476403567275/?region=US&mid=7673871466403826482&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=F.CE4hVmex19CqhiBRA.KbF9hSYb35xJUBXz6leaNvU-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8295,2075,56
7673865154623420651,机构周五要拉高出货了！看来我们今晚全部要打胜战了！ #七王爷,2026-08-14 20:36:03 CST,https://www.iesdouyin.com/share/video/7673865154623420651/?region=US&mid=7497897312530729767&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=FvDjcgy5lf2Mw8n3cz5Pte7J1cDkdmTKbcITYYo.xbk-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3033,1165,78
7673811623618812261,我个人周五会锁定一部分利润，这样可以马上有既得利润，还有底仓！风险最小化#七王爷,2026-08-14 17:08:20 CST,https://www.iesdouyin.com/share/video/7673811623618812261/?region=US&mid=7673811604240632626&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=2ld2NYvwP76AU2jXPwcEVCM8YThhcsLgSN7PCp2Pgq8-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5996,1554,239
7673784981269188090,高位尽量不吃鱼头行情#七王爷,2026-08-14 15:24:57 CST,https://www.iesdouyin.com/share/video/7673784981269188090/?region=US&mid=7673785121295960895&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=fpE0POGRm8TR6Vsor9WXzQjzF_kEyGPmLI6EsWZL71w-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7449,1307,250
7673702749103766139,严控仓位，回调是必然，前期高点超买盘积压，获利盘了解，基本机构资金在高位出逃！很多伙伴关心会不会有更低，今天早上底部支撑在4313，你只要合理控制自己仓位就没问题，敬畏市场！#七王……版本过低，升级后可展示全部信息,2026-08-14 10:05:50 CST,https://www.iesdouyin.com/share/video/7673702749103766139/?region=US&mid=7673702560108563234&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Vwkyv9ZTpTsSj9DCF0gkQsBM1G6tj500i70JBpQx4d4-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8499,1956,476
7673691172417736595,破位了，我个人在昨天说的第二区间拿了！#七王爷,2026-08-14 09:20:56 CST,https://www.iesdouyin.com/share/video/7673691172417736595/?region=US&mid=7621032212177881089&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=80itCmT_ZAQHQgB9.xroxOcbH0.75Sq7iw.TZQXa2o4-&share_version=0&ts=1787996657&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3237,978,68
7673558919264144467,用心对待每一位粉丝，真心换真心！#七王爷,2026-08-14 00:47:43 CST,https://www.iesdouyin.com/share/video/7673558919264144467/?region=US&mid=7673558830864698162&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Sd6dKpckkcvM0CacKhTsCzWmo5fsXpmgFfawDXK4slk-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6085,1664,110
7673502782330228153,我也很笨，但是关于赚钞票这件事，我会投入我100%的心血去做！如果你连视频都看不完，都要别人帮你总结！凭啥子这个钱给你赚#七王爷,2026-08-13 21:09:52 CST,https://www.iesdouyin.com/share/video/7673502782330228153/?region=US&mid=7673502787341323054&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=SUIeq78GCiBdrH1JyP8NBGXTIQnSRjcw7ygbQM2IL.E-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7195,1528,160
7673495025183604713,947最后一层货4400（951-954）附近全部出货了#七王爷,2026-08-13 20:39:46 CST,https://www.iesdouyin.com/share/video/7673495025183604713/?region=US&mid=7203636831307582266&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=keUmB2XCtvWDK3Wu_N.7lqfrNJMKbADRTzuvblLD4Mg-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2419,725,30
7673492917089155001,利多！947出货#七王爷,2026-08-13 20:31:35 CST,https://www.iesdouyin.com/share/video/7673492917089155001/?region=US&mid=7610000056141351689&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=24cdYL1TbwWhmeMuRb.bwHIqnz48RzH6bL80ueuUiqY-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2037,534,26
7673461634240854129,有的时候你的操作耐心以及你的操作习惯比有行情更加重要，你永远记住一点，我们不是来赌，我们是为了搞米米的对不对？一个人说一句，接下来你看了我这么久视频你需要改变自己哪些点？#七王爷 ……版本过低，升级后可展示全部信息,2026-08-13 18:30:11 CST,https://www.iesdouyin.com/share/video/7673461634240854129/?region=US&mid=7673461647918320425&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=c1hx9n9dlU7.7B9r0ia2D4T6irIOLlanWMR2nVez6F8-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6747,977,179
7673407877503849146,我个人在947非常少量，分三层布局风险仓！大家要学会分批分层哈#七王爷,2026-08-13 15:01:35 CST,https://www.iesdouyin.com/share/video/7673407877503849146/?region=US&mid=7673407812092971782&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=JVZkEBt0JTro_OkLNyBainTbfgf_So779ugkPqFu8cI-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6686,1066,361
7673396080481945769,小心使得万年船，你看哪个急躁的人能成大事，发大财？#七王爷,2026-08-13 14:15:49 CST,https://www.iesdouyin.com/share/video/7673396080481945769/?region=US&mid=7514633057928792858&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=eveKWQxS_537qj79SbxviipGRiZ4MZTyEhho6VpZybE-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3698,849,150
7673389550600760805,937底仓在最后964完美出仓了！恭喜大家，贺喜大家！ 马上要迎来回调，我自己还没有加！先不要着急啊！你们不急吧？#七王爷,2026-08-13 13:50:29 CST,https://www.iesdouyin.com/share/video/7673389550600760805/?region=US&mid=7643413236796197670&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=sDwb50yvcBGRjte53jiHorRHoKfa16wbgJy75hYT0ag-&share_version=0&ts=1787996659&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2568,1024,37
